Weekday,Return
Tuesday,-0.008252036755833303
Wednesday,0.0020170082202179973
Thursday,-0.00427780029125424
Friday,-0.016426711023307727
Monday,0.007708243767271306
Tuesday,0.004844555505344239
Wednesday,0.010657171552622248
Thursday,0.009289575858273169
Friday,0.002736163161406013
Monday,0.0009923046489777043
Tuesday,-0.007930630161085417
Wednesday,0.003247689980948154
Friday,-0.0009961364776687187
Monday,-0.0054837421517131
Tuesday,0.01879732946096402
Wednesday,-0.012792124685366946
Thursday,-0.011711923536872226
Friday,0.005042774934227445
Monday,-0.011289472323758655
Tuesday,-0.02638910746444245
Wednesday,0.006775993281984194
Thursday,0.002329538825222688
Friday,-0.021952389805196648
Monday,0.0010562398606901446
Tuesday,0.013980627714117013
Wednesday,0.027575663806932216
Thursday,0.002278357266162878
Friday,-0.007830458790690331
Monday,0.0045824299624717115
Tuesday,0.002787731272267502
Wednesday,0.01945923261192184
Thursday,0.0004957520631951873
Monday,-0.008176449528119023
Tuesday,0.006245363784564528
Wednesday,-0.014398976887611159
Thursday,-0.005793722292177783
Monday,-0.02229536736851156
Tuesday,-0.0023322150579014878
Wednesday,-0.034545494329144666
Thursday,-0.020984594676993984
Friday,-0.00659518521121516
Monday,0.007745325984514828
Tuesday,0.004941200824860381
Wednesday,-0.01748161077790844
Thursday,0.012510169144728913
Friday,-0.04914870396446902
Tuesday,-0.00028878374845964233
Wednesday,-0.03235115581837489
Thursday,0.0002985247906204247
Friday,0.031035280594288176
Monday,-0.029522107050397706
Tuesday,0.016701300410903563
Wednesday,-0.0026400017756864624
Thursday,0.013529306425163146
Friday,0.027278124889296373
Monday,-0.012711960411779244
Tuesday,-0.040057242364256895
Wednesday,-0.005961222396784982
Thursday,0.00929536282340404
Friday,-0.009803966380963036
Monday,-0.043804201980888184
Tuesday,-0.0075307918668365845
Wednesday,0.00695558717206235
Thursday,-0.03579279451286543
Friday,0.039400831599772916
Tuesday,0.010338392353834493
Wednesday,0.014573705904656009
Thursday,-0.013447594565491938
Friday,-0.003097838873154513
Monday,-0.018023643604368145
Tuesday,-0.016139299030312304
Wednesday,-0.0077196478569815374
Thursday,0.02009743352982629
Friday,0.02256119615959795
Monday,-0.012740944756607921
Tuesday,0.016052939674134903
Wednesday,0.023657325122748984
Thursday,0.004372092313211562
Friday,0.004353288324072224
Monday,-0.0040247855358332965
Tuesday,-0.009325260147810209
Wednesday,0.007530400674004456
Thursday,-0.0012455594026186125
Friday,0.020891653611764704
Monday,-0.007941391070735104
Tuesday,-0.004002405551912669
Wednesday,0.007109739304018481
Thursday,-0.0015347136503994776
Friday,0.003074295499618573
Monday,-0.002451943480736518
Tuesday,-0.016897109671728302
Wednesday,-0.012499937943299622
Thursday,-0.012341826121559651
Monday,0.0025634248747126165
Tuesday,-0.0009588850313563267
Wednesday,0.007357726014971089
Thursday,-0.011749818518015707
Friday,-0.006426702915271143
Monday,-0.004204258610122079
Tuesday,-0.03734995190427781
Wednesday,0.005398001050030521
Thursday,-0.018120716197274955
Friday,0.011620067811084931
Monday,0.008783821386714186
Tuesday,0.01239105391853923
Wednesday,0.05656632198118027
Thursday,0.0
Friday,-0.0006262474349222336
Monday,0.004386019652326656
Tuesday,0.02464128793668574
Wednesday,0.021613546076099777
Thursday,0.004469474322789546
Friday,-0.0014833406754793945
Monday,-0.008021241852251948
Tuesday,0.028751050024345526
Wednesday,-0.007569103225024688
Thursday,-0.008800261887121573
Friday,-0.013613499012820609
Monday,-0.0027001464687566035
Tuesday,-0.01895315486165805
Wednesday,-0.022999151055402182
Thursday,-0.005021869369258747
Friday,-0.005047370028390619
Monday,-0.010145950422855154
Tuesday,0.011531247812893495
Wednesday,-0.010133098594437895
Thursday,-0.008637310143092769
Friday,-0.005808217769285085
Monday,0.012009146456343213
Tuesday,0.007055925825417475
Wednesday,0.017799275291757954
Thursday,-0.003179629690951757
Friday,-0.007655698265998323
Monday,-0.004821377186891129
Tuesday,0.030361652671394342
Wednesday,0.029153561432021968
Thursday,-0.006701189232147907
Friday,0.004906498182005281
Tuesday,-0.01007026122084098
Wednesday,-0.004623780663575272
Thursday,0.006813181083476616
Friday,0.000922705714657024
Monday,-0.001229263341528175
Tuesday,0.0009231377209879543
Wednesday,-0.0012295672248689993
Thursday,-0.00800254418455293
Friday,-0.037852886252540234
Monday,-0.009351816590411509
Tuesday,-0.018554811667784717
Wednesday,0.0026535745078155593
Thursday,0.009262214841693872
Friday,0.02097676958457884
Monday,0.027287184207815732
Tuesday,0.01343748381683718
Wednesday,0.006784141067178061
Thursday,0.03307798855526767
Friday,-0.09042405268905927
Monday,-0.04237284946641184
Tuesday,0.025867920821258442
Wednesday,0.01725283881185691
Thursday,0.021200165772523816
Friday,0.0006388924737130707
Tuesday,-0.03287592802696915
Wednesday,-0.0036302847059551673
Thursday,-0.005630975856297793
Friday,0.016322403686417353
Monday,0.018682525328880702
Tuesday,0.01480032641462792
Wednesday,-0.003804638101835511
Thursday,0.014958767798342487
Friday,-0.0009407955703416573
Monday,0.008474529568791578
Tuesday,-0.004979872780251139
Wednesday,0.018767702984821888
Thursday,-0.002763239368130277
Friday,-0.0030787980358250033
Monday,-0.006794392722599296
Tuesday,0.011504984426285336
Wednesday,0.005533348258687232
Thursday,-0.010088586530967893
Friday,0.011426889323026046
Monday,-0.014961859665542419
Tuesday,-0.0030999430619660373
Wednesday,0.047885657344774346
Thursday,0.01632047700113448
Friday,0.01605818564243489
Monday,0.008046161950546749
Tuesday,0.003420497548731305
Wednesday,0.006052191723594502
Thursday,0.011171392324886398
Friday,-0.0014162842734950498
Monday,0.003971502844388297
Tuesday,-0.0011301594048001018
Wednesday,0.006506389550070103
Thursday,0.00786980178391139
Friday,-0.0069720235060495295
Monday,-0.0002805779532977226
Tuesday,0.002527974926047838
Wednesday,0.0022416513881657885
Thursday,0.0025162918996703976
Friday,0.0002785556390920707
Monday,0.0072484278184585796
Tuesday,0.012178246170066355
Wednesday,0.017227490202701645
Thursday,0.018279613068776124
Friday,0.020327157352621802
Tuesday,-0.008279408250882692
Wednesday,-0.012523041127597057
Thursday,0.008982913852765506
Friday,-0.0002617470798065291
Monday,-0.00471435767986661
Tuesday,-0.027368779263470144
Wednesday,0.003788013649396849
Thursday,0.01994615090145801
Friday,-0.0177061538631198
Monday,0.015334994285241875
Tuesday,0.0015897108565741116
Wednesday,0.016666599760240874
Thursday,-0.016133142041268256
Friday,-0.015868932873523534
Monday,-0.009943339487347271
Tuesday,0.020358194189090014
Wednesday,-0.004256566158873487
Thursday,-0.007213391602123531
Friday,0.01210969240531412
Monday,0.00026590971287232534
Tuesday,0.00903777050680521
Wednesday,0.009220341227390572
Thursday,-0.002610076493257396
Friday,0.008898029243854522
Monday,-0.0002593642359536297
Tuesday,-0.024131007443906727
Wednesday,0.0018614940734222876
Thursday,-0.007696613181869759
Friday,0.0074887728015806685
Monday,-0.0076982793629037935
Tuesday,0.025414564321256217
Wednesday,-0.00026437874921880766
Thursday,0.005817066244637736
Friday,0.004994604434489292
Monday,-0.003923699224111178
Tuesday,0.0010504496027539114
Wednesday,0.0
Thursday,-0.002360877994436628
Friday,-0.004733237519572553
Monday,-0.005812271279223903
Tuesday,-0.003454693480371418
Wednesday,-0.0106666521894484
Thursday,-0.0002694546816268684
Friday,-0.0016177947581103025
Monday,0.039427516958223
Tuesday,-0.002857873634284247
Wednesday,0.008337481394694812
Thursday,0.01136958616653394
Friday,0.002299472360743904
Monday,0.010451268611382458
Tuesday,0.007820335706419934
Wednesday,-0.022277736918523968
Thursday,0.005888211038851621
Friday,-0.006872020865614226
Monday,0.01153254055687869
Tuesday,0.006587169574350682
Wednesday,0.0045308855423369385
Friday,-0.0020048004510566653
Monday,-0.01757442274402865
Tuesday,0.004599999760790396
Wednesday,0.0058510619299396716
Thursday,0.0
Friday,0.003793465684635455
Monday,0.004283107977761658
Tuesday,0.04415460322346987
Wednesday,0.03219600344319429
Thursday,-0.009776537682228192
Friday,0.0023508495535498053
Monday,-0.02861171649444705
Tuesday,0.015451565851100526
Wednesday,-0.013076448883488469
Thursday,-0.002891062679190481
Friday,-0.0007249178262506152
Monday,-0.011363474344684764
Tuesday,-0.007825978172874781
Wednesday,-0.0012326164738931664
Thursday,-0.004441971677319635
Friday,-0.011651030830536093
Tuesday,0.0
Wednesday,-0.002508162945252579
Thursday,0.0
Friday,0.010309360847870595
Tuesday,0.017670480740043848
Wednesday,0.009537678407980366
Thursday,-0.002906944774965225
Friday,-0.00024298954690127328
Monday,-0.01190756191654685
Tuesday,0.0022133379712638845
Wednesday,0.014724224567509438
Thursday,-0.004111387882311024
Friday,-0.00048574303284354414
Tuesday,0.00048597909380254656
Wednesday,0.017727120383693732
Thursday,-0.0057267163007391755
Friday,0.0016799968731706636
Monday,0.0033541341828589033
Tuesday,0.005253082653328135
Wednesday,0.017339622278643274
Thursday,0.0037355849267519674
Friday,-0.0006978290331932646
Monday,-0.010707553505902134
Tuesday,0.0023529517998919225
Wednesday,0.00422519536543553
Thursday,-0.007480122002984423
Friday,0.007536495911880214
Monday,-0.0004673572000577497
Tuesday,0.0016370622935202304
Wednesday,-0.0058368924251852574
Thursday,0.011272661364346126
Friday,-0.0020900838076870487
Monday,0.007214292264826172
Tuesday,0.005314354705196367
Wednesday,0.0133301565925259
Thursday,0.0004536833750732328
Friday,-0.004534033687850103
Tuesday,-0.0530632021801265
Wednesday,0.01603739966354345
Thursday,-0.0038850804932845096
Friday,-0.008532580348474261
Monday,-0.0076222817445605875
Tuesday,-0.0014865898339048167
Wednesday,0.013399340860512863
Thursday,-0.0017137474334839586
Friday,0.005886559525942081
Monday,-0.005852110727790682
Tuesday,-0.00490580195589807
Wednesday,-0.0014788950477031546
Thursday,0.0014810854175923982
Friday,0.0002468198471494709
Monday,0.014292345380228609
Tuesday,-0.009961145834349372
Wednesday,0.009815974821165918
Thursday,0.006318440347200528
Friday,-0.012074351087079329
Monday,-0.006110849925554661
Tuesday,-0.0004919859582607211
Wednesday,-0.0034449233768623078
Thursday,0.0012346552325794846
Friday,0.00024660404738896524
Monday,0.003205062234736822
Tuesday,0.0088472011275158
Wednesday,-0.004628296565267642
Thursday,0.004649817298700397
Friday,-0.00560258705408323
Monday,-0.0063695185779860655
Tuesday,-0.0014793719670653793
Wednesday,0.004444353330595341
Thursday,-0.0007374480752896372
Friday,-0.0019679794834547293
Monday,0.006162400037961868
Tuesday,0.007349074852963211
Wednesday,-0.0036477854569627603
Thursday,-0.01977060415944754
Monday,0.01070729316847907
Tuesday,-0.010593861586684185
Wednesday,-0.010707179574093728
Thursday,0.007550929533307826
Friday,-0.002248153937061459
Monday,0.022283538099478358
Tuesday,0.01004154022051762
Wednesday,-0.0014550894613425402
Thursday,0.006071006022041026
Friday,-0.006275517136658747
Monday,0.0026717933659476945
Tuesday,0.003149160072946966
Wednesday,0.005071245083041687
Thursday,0.02835194010582365
Friday,-0.0028038935172779444
Monday,0.00023419008496250449
Tuesday,0.005153647118741889
Wednesday,0.012118031066335357
Thursday,0.003223722903106907
Friday,0.0036722812758258616
Monday,0.011433877484765986
Tuesday,0.004069655605252631
Wednesday,-0.018446878397579303
Thursday,0.00046424526550414846
Friday,0.0053337280446204005
Monday,0.001153503707683079
Tuesday,0.0009216565914607069
Wednesday,-0.003913537506672671
Thursday,0.002542170667872545
Friday,-0.005301865270858852
Tuesday,0.006025476721602141
Wednesday,0.0018429924619873805
Thursday,0.0073579934947554096
Friday,-0.000456618512889806
Monday,0.0027403446217182377
Tuesday,0.007970726271490758
Wednesday,0.00022593708859730557
Thursday,0.0
Friday,-0.0013552144272005462
Monday,-0.00995247404906774
Tuesday,0.002056197581285834
Wednesday,-0.004103956616902439
Thursday,0.002976286057212008
Friday,0.004336691856015706
Monday,0.004091001539340944
Tuesday,-0.015391540615051102
Wednesday,-0.000689653384626121
Thursday,-0.003680689784840707
Friday,0.0011544647845020961
Monday,0.012684468856916542
Tuesday,0.004554759425701826
Wednesday,0.01224209067151838
Thursday,0.042105257840999055
Friday,-0.00300861005724562
Monday,0.018322864537204
Wednesday,-0.0019053509856074011
Thursday,-0.002969335363082304
Friday,-0.0012762251752087561
Monday,0.014909440926228038
Tuesday,0.0052466714647088075
Wednesday,0.005845496620024981
Thursday,0.003736167832838255
Friday,-0.003102008396072886
Monday,-0.0012444584827935312
Tuesday,-0.0018691541508374374
Wednesday,0.0010403635725775298
Thursday,0.0
Friday,-0.0051965054611778925
Monday,0.007522203293540475
Tuesday,0.02073813307131633
Wednesday,0.002844364907879316
Thursday,-0.0058752789418758935
Friday,-0.003464246115810421
Monday,0.02433522098513641
Tuesday,0.014174540235593282
Wednesday,-0.0019880329120224305
Thursday,-0.002788879251679699
Friday,0.0
Monday,-0.002796678851301637
Tuesday,-0.00280443273221942
Wednesday,-0.0018080992402716989
Thursday,-0.03018711633116733
Friday,-0.008715425001969423
Monday,0.008373480295413849
Tuesday,-0.0053976306834201395
Wednesday,0.002504834180816262
Thursday,-0.017072701484741604
Friday,0.0025418794241534037
Monday,-0.00021146708332253628
Tuesday,0.00443787833927467
Wednesday,-0.0018935982341200532
Thursday,-0.0006321772476254317
Friday,0.007593280871978525
Monday,0.002302655659718989
Tuesday,0.004177308232607757
Wednesday,0.0058235131449377855
Thursday,0.000826929035469659
Friday,0.002066168132436319
Tuesday,-0.017319713132265657
Wednesday,-0.0016782430672087625
Thursday,-0.0025222065881500555
Friday,0.008428080741542443
Monday,0.012745634799951278
Tuesday,0.006808294826587957
Wednesday,-0.009426229658230034
Thursday,-0.0018617760406580695
Friday,-0.0012435917075990233
Monday,0.009752964564247346
Tuesday,0.01191967019556528
Wednesday,-0.005077164722412597
Thursday,-0.00020411930814590032
Friday,0.0026541839414759853
Monday,-0.013032078009855286
Tuesday,-0.0022694008943811017
Wednesday,0.010752478639898477
Thursday,0.006956041527193203
Friday,0.003860144114103736
Monday,-0.006476386304977043
Tuesday,0.009370543417096757
Wednesday,0.0002018124179263836
Thursday,0.00242117025782429
Friday,-0.0036231183756073593
Monday,0.0018181465479711891
Tuesday,0.020367155477197363
Wednesday,-0.011857652736941835
Thursday,-0.005454739206084303
Friday,0.0
Monday,0.0022344764109560877
Tuesday,-0.004661605474525543
Wednesday,0.007737724601359908
Thursday,-0.006061670041557443
Friday,0.007115167521534849
Monday,-0.013322606464824416
Tuesday,0.0032732717901067247
Wednesday,0.003058917085468016
Thursday,-0.0036594704212732365
Friday,0.003468840653910288
Monday,-0.008946811719483638
Tuesday,0.0006155126794251675
Wednesday,-0.0018452208480853605
Thursday,-0.00677916500109943
Friday,0.0
Monday,-0.001861341149612672
Tuesday,-0.00435144224725903
Wednesday,0.0062434223402974
Thursday,0.0068254357562957954
Friday,0.0008215435700114071
Monday,-0.009441674634860677
Tuesday,0.0012432692135024848
Wednesday,0.0022764660915626234
Thursday,-0.003303594742002813
Friday,0.00020701591595151392
Monday,0.0012427542254329627
Tuesday,0.00020680763916858247
Wednesday,0.017166606036363996
Friday,-0.002846843590825876
Monday,0.0
Tuesday,0.016109467162195527
Wednesday,-0.0008026724039790213
Thursday,-0.002812054233768513
Friday,-0.0018125162022634145
Monday,-0.004439106172763775
Tuesday,-0.0052693643381759294
Wednesday,-0.010799055515065879
Thursday,0.005561294085311141
Friday,0.011265939181933415
Monday,0.01681193894041777
Tuesday,0.006972102254681145
Wednesday,0.017606264561312424
Thursday,-0.010303267695429108
Friday,-0.0145354686957595
Monday,0.01056417221921202
Tuesday,-0.0031558566925188325
Wednesday,0.011080160588884171
Thursday,0.007241015270205375
Friday,0.003691251933077177
Tuesday,-0.0027099210997167944
Wednesday,-0.0007764283660083303
Thursday,0.0007770316754425187
Friday,0.002329199276386307
Tuesday,0.01491085058556596
Wednesday,-0.004960787489791896
Thursday,0.0021091930702277213
Friday,-0.0017221635382740352
Monday,-0.00805062767605613
Tuesday,0.007729605633586267
Wednesday,0.0339404833992083
Thursday,0.007047389021171302
Friday,0.009760835866485351
Tuesday,0.0012764618467819846
Wednesday,0.013114793179051176
Thursday,-0.004135268324213515
Friday,-0.0005415358128074699
Monday,0.0019869734157045293
Tuesday,-0.0001803047293404969
Wednesday,0.0025244822559153945
Thursday,-0.008633197535616977
Friday,0.005442686545374054
Monday,-0.012270107514528394
Tuesday,-0.00986460371597675
Wednesday,-0.0053506233134755785
Thursday,0.0040809149214906535
Friday,-0.015518160460159412
Monday,-0.032088581290992346
Tuesday,0.014928195556815902
Wednesday,-0.011652318157669985
Thursday,-0.01720132810007735
Friday,0.010619412545947782
Monday,-0.00019453359731169684
Tuesday,0.005838864549529754
Wednesday,0.029411820065604388
Thursday,0.01033807005017362
Friday,0.0014884315046344019
Tuesday,-0.033624337396602644
Wednesday,0.0030756925854356076
Thursday,-0.0017601389537003074
Friday,0.0037225706160712853
Monday,-0.00136640916854891
Tuesday,-0.01954647701872569
Wednesday,-0.0105662245660878
Thursday,-0.0006045328528031524
Friday,-0.002419332085451642
Monday,-0.003435662734324163
Tuesday,0.0014195256116915633
Wednesday,-0.00283511456931973
Thursday,-0.003046340950505489
Friday,0.009370646701183594
Monday,-0.0032291764852366844
Tuesday,-0.007086483005607769
Wednesday,-0.006321259389234668
Thursday,0.010671091275608058
Friday,0.00690350201747636
Monday,-0.0032265719043003127
Tuesday,0.00020238473908618104
Wednesday,-0.002022736816719495
Thursday,-0.02655031220940285
Friday,-0.01519904238112979
Monday,0.0198734379889014
Tuesday,-0.013059822974069045
Wednesday,0.002520545980580824
Thursday,-0.0012571044008456989
Monday,-0.0069225496417346655
Tuesday,0.0023235102760050808
Wednesday,0.003161169613582482
Thursday,0.002941224657718733
Friday,-0.011939855306712266
Monday,0.011872240485040876
Tuesday,0.011104074247314522
Wednesday,0.0029009106451651783
Thursday,0.014462777551153884
Friday,0.0006110583831209215
Monday,-0.007938114174061206
Tuesday,0.0020516982445317744
Wednesday,-0.00552826958659558
Thursday,0.01729455160074944
Friday,0.0042500460569991905
Monday,0.006650766064870028
Tuesday,0.0006005731987184237
Wednesday,0.002800992726191609
Thursday,-0.003192193234189289
Friday,0.005404250381613629
Monday,0.0005973116919903987
Tuesday,-0.002586518193080201
Wednesday,-0.003391201026884505
Thursday,-0.002401898694110116
Friday,-0.017255211565565087
Monday,-0.0038791341960707775
Tuesday,-0.0032792996441068922
Wednesday,0.018712586253577745
Thursday,0.007872417442421177
Friday,0.005007042034145259
Monday,0.0007971803318094218
Tuesday,-0.0005973443024750448
Wednesday,0.002390805343850389
Thursday,-0.0034129122636716853
Friday,0.002820319921994052
Monday,0.003816689306169519
Tuesday,0.010806500639476193
Wednesday,-0.014848496840750737
Thursday,-0.008641496718093222
Friday,-0.003851593227790606
Tuesday,-0.01994311743085342
Wednesday,0.009966852568747742
Thursday,-0.0053452950168607636
Friday,0.008061119777392989
Monday,0.006356322218191046
Tuesday,-0.007334887038806692
Wednesday,0.012931009056284635
Thursday,-0.0006079181116745991
Friday,0.0012164888289936115
Monday,-0.0018226464736454948
Tuesday,-0.0006085711674941319
Wednesday,0.0008120964933644447
Thursday,-0.0028397703229818827
Friday,-0.013222146067224605
Monday,0.0
Tuesday,-0.00865796234012306
Wednesday,0.003326970888402725
Thursday,-0.01720218292418174
Friday,0.011176852691851423
Monday,-0.01647543579348143
Tuesday,0.007209378686572787
Wednesday,-0.0195788126519838
Thursday,0.007945014827188013
Friday,0.004260713833370343
Monday,-0.01315222072596278
Tuesday,0.004514024735066791
Thursday,0.008131874628007685
Friday,0.0006368236105129821
Monday,0.015061566693755912
Tuesday,-0.008359548434498598
Wednesday,-0.014330906745100512
Thursday,0.01667732239457354
Friday,-0.002313353073753799
Monday,0.001264787653473487
Tuesday,-0.009684155544670723
Wednesday,0.008290844125017793
Thursday,-0.0061142777660307965
Friday,0.005091164604585696
Monday,0.008653509001838476
Tuesday,0.012973424670321476
Wednesday,0.001859078467359554
Thursday,-0.00948448173999794
Friday,0.0035386584438761304
Monday,-0.0008296947621925232
Tuesday,0.005189965082030401
Wednesday,-0.020859087015183356
Thursday,-0.016873990958846452
Friday,0.01244359621798896
Monday,-0.016317186248441584
Tuesday,0.006893786545533187
Wednesday,0.008771906478639568
Thursday,-0.003817699829484433
Friday,-0.012348133492298352
Monday,-0.008622734270303911
Tuesday,0.0006523322697413736
Wednesday,-0.016297209196717066
Thursday,0.00692422045430785
Friday,-0.0035491549395840756
Monday,0.00289384145246796
Tuesday,0.0008879738583509322
Wednesday,0.0022178710695681674
Thursday,-0.015711436533471512
Friday,0.0008994482474873332
Monday,0.01819386230141018
Tuesday,-0.009265196588184144
Wednesday,0.004007770894811857
Thursday,-0.016633374453105754
Friday,-0.007442371134277037
Tuesday,0.0020448167067712575
Wednesday,-0.007256242894924768
Thursday,-0.010963824321454152
Friday,-0.011085264315596643
Monday,0.0021016435002756406
Tuesday,-0.0023303499410146644
Wednesday,0.0028030112428625302
Thursday,0.015839727808501625
Friday,-0.001375844570029594
Monday,-0.00045918177003567706
Tuesday,-0.005513394747467038
Wednesday,0.020789926464002573
Thursday,0.013577768167377213
Friday,0.0029024300475999354
Monday,-0.006010743751156289
Tuesday,0.002463566436629261
Wednesday,0.003127854796570073
Thursday,-0.00044537563286994885
Friday,-0.019830693191904003
Monday,0.002727822662886181
Tuesday,-0.011562020585307198
Wednesday,0.012844097217391104
Thursday,0.0009057738689282057
Friday,-0.008597304697277486
Monday,-0.005933357044818344
Tuesday,-0.0013774238823330842
